0.502000	0.500000	-0.001825	-0.585262	0.001290	-0.111758	
0.506000	0.500000	-0.005475	-0.585262	0.003871	-0.111758	
0.510000	0.500000	-0.009125	-0.585262	0.006452	-0.111758	
0.514000	0.500000	-0.012775	-0.585262	0.009033	-0.111758	
0.518000	0.500000	-0.016425	-0.585262	0.011614	-0.111758	
0.522000	0.500000	-0.020075	-0.585262	0.014195	-0.111758	
0.526000	0.500000	-0.023725	-0.585262	0.016776	-0.111758	
0.530000	0.500000	-0.027375	-0.585262	0.019357	-0.111758	
0.534000	0.500000	-0.031025	-0.585262	0.021938	-0.111758	
0.538000	0.500000	-0.034675	-0.585262	0.024519	-0.111758	
0.542000	0.500000	-0.038325	-0.585262	0.027100	-0.111758	
0.546000	0.500000	-0.041975	-0.585262	0.029681	-0.111758	
0.550000	0.500000	-0.045625	-0.585262	0.032262	-0.111758	
0.554000	0.500000	-0.049275	-0.585262	0.034843	-0.111758	
0.558000	0.500000	-0.052925	-0.585262	0.037424	-0.111758	
0.562000	0.500000	-0.056575	-0.585262	0.040004	-0.111758	
0.566000	0.500000	-0.060225	-0.585262	0.042585	-0.111758	
0.570000	0.500000	-0.063875	-0.585262	0.045166	-0.111758	
0.574000	0.500000	-0.067525	-0.585262	0.047747	-0.111758	
0.578000	0.500000	-0.071175	-0.585262	0.050328	-0.111758	
0.582000	0.500000	-0.074825	-0.585262	0.052909	-0.111758	
0.586000	0.500000	-0.078475	-0.585262	0.055490	-0.111758	
0.590000	0.500000	-0.082125	-0.585262	0.058071	-0.111758	
0.594000	0.500000	-0.085775	-0.585262	0.060652	-0.111758	
0.598000	0.500000	-0.089425	-0.585262	0.063233	-0.111758	
0.602000	0.500000	-0.093075	-0.585262	0.065814	-0.111758	
0.606000	0.500000	-0.096725	-0.585262	0.068395	-0.111758	
0.610000	0.500000	-0.100375	-0.585262	0.070976	-0.111758	
0.614000	0.500000	-0.104025	-0.585262	0.073557	-0.111758	
0.618000	0.500000	-0.107675	-0.585262	0.076138	-0.111758	
0.622000	0.500000	-0.111325	-0.585262	0.078719	-0.111758	
0.626000	0.500000	-0.114975	-0.585262	0.081299	-0.111758	
0.630000	0.500000	-0.118625	-0.585262	0.083880	-0.111758	
0.634000	0.500000	-0.122275	-0.585262	0.086461	-0.111758	
0.638000	0.500000	-0.125925	-0.585262	0.089042	-0.111758	
0.642000	0.500000	-0.129575	-0.585262	0.091623	-0.111758	
0.646000	0.500000	-0.133225	-0.585262	0.094204	-0.111758	
0.650000	0.500000	-0.136875	-0.585262	0.096785	-0.111758	
0.654000	0.500000	-0.140525	-0.585262	0.099366	-0.111758	
0.658000	0.500000	-0.144175	-0.585262	0.101947	-0.111758	
0.662000	0.500000	-0.147825	-0.585262	0.104528	-0.111758	
0.666000	0.500000	-0.151475	-0.585262	0.107109	-0.111758	
0.670000	0.500000	-0.155125	-0.585262	0.109690	-0.111758	
0.674000	0.500000	-0.158775	-0.585262	0.112271	-0.111758	
0.678000	0.500000	-0.162425	-0.585262	0.114852	-0.111758	
0.682000	0.500000	-0.166075	-0.585262	0.117433	-0.111758	
0.686000	0.500000	-0.169725	-0.585262	0.120013	-0.111758	
0.690000	0.500000	-0.173375	-0.585262	0.122594	-0.111758	
0.694000	0.500000	-0.177025	-0.585262	0.125175	-0.111758	
0.698000	0.500000	-0.180675	-0.585262	0.127756	-0.111758	
0.702000	0.500000	-0.184325	-0.585262	0.130337	-0.111758	
0.706000	0.500000	-0.187975	-0.585262	0.132918	-0.111758	
0.710000	0.500000	-0.191625	-0.585262	0.135499	-0.111758	
0.714000	0.500000	-0.195275	-0.585262	0.138080	-0.111758	
0.718000	0.500000	-0.198925	-0.585262	0.140661	-0.111758	
0.722000	0.500000	-0.202575	-0.585262	0.143242	-0.111758	
0.726000	0.500000	-0.206225	-0.585262	0.145823	-0.111758	
0.730000	0.500000	-0.209875	-0.585262	0.148404	-0.111758	
0.734000	0.500000	-0.213525	-0.585262	0.150985	-0.111758	
0.738000	0.500000	-0.217175	-0.585262	0.153566	-0.111758	
0.742000	0.500000	-0.220825	-0.585262	0.156147	-0.111758	
0.746000	0.500000	-0.224475	-0.585262	0.158728	-0.111758	
0.750000	0.500000	-0.228125	-0.585262	0.161308	-0.111758	
0.754000	0.500000	-0.231775	-0.585262	0.163889	-0.111758	
0.758000	0.500000	-0.235425	-0.585262	0.166470	-0.111758	
0.762000	0.500000	-0.239075	-0.585262	0.169051	-0.111758	
0.766000	0.500000	-0.242725	-0.585262	0.171632	-0.111758	
0.770000	0.500000	-0.246375	-0.585262	0.174213	-0.111758	
0.774000	0.500000	-0.250025	-0.585262	0.176794	-0.111758	
0.778000	0.500000	-0.253675	-0.585262	0.179375	-0.111758	
0.782000	0.500000	-0.257325	-0.585262	0.181956	-0.111758	
0.786000	0.500000	-0.260975	-0.585262	0.184537	-0.111758	
0.790000	0.500000	-0.264625	-0.585262	0.187118	-0.111758	
0.794000	0.500000	-0.268275	-0.585262	0.189699	-0.111758	
0.798000	0.500000	-0.271925	-0.585262	0.192280	-0.111758	
0.802000	0.500000	-0.275575	-0.585262	0.194861	-0.111758	
0.806000	0.500000	-0.279225	-0.585262	0.197442	-0.111758	
0.810000	0.500000	-0.282875	-0.585262	0.200022	-0.111758	
0.814000	0.500000	-0.286525	-0.585262	0.202603	-0.111758	
0.818000	0.500000	-0.290175	-0.585262	0.205184	-0.111758	
