0.002500	0.500000	0.441924	-0.583154	-0.313815	-0.114796	-0.004376	-0.000392	
0.007500	0.500000	0.439025	-0.584119	-0.311379	-0.113692	-0.004006	-0.001399	
0.012500	0.500000	0.435633	-0.584794	-0.308684	-0.112959	-0.003752	-0.002028	
0.017500	0.500000	0.431899	-0.585254	-0.305836	-0.112470	-0.003563	-0.002421	
0.022500	0.500000	0.427933	-0.585565	-0.302889	-0.112142	-0.003415	-0.002661	
0.027500	0.500000	0.423811	-0.585774	-0.299878	-0.111921	-0.003294	-0.002799	
0.032500	0.500000	0.419583	-0.585916	-0.296824	-0.111772	-0.003191	-0.002871	
0.037500	0.500000	0.415284	-0.586012	-0.293741	-0.111672	-0.003100	-0.002898	
0.042500	0.500000	0.410936	-0.586077	-0.290638	-0.111603	-0.003018	-0.002897	
0.047500	0.500000	0.406555	-0.586121	-0.287521	-0.111556	-0.002942	-0.002876	
0.052500	0.500000	0.402152	-0.586152	-0.284394	-0.111523	-0.002871	-0.002844	
0.057500	0.500000	0.397733	-0.586174	-0.281261	-0.111499	-0.002804	-0.002803	
0.062500	0.500000	0.393302	-0.586189	-0.278122	-0.111483	-0.002739	-0.002758	
0.067500	0.500000	0.388864	-0.586201	-0.274980	-0.111470	-0.002676	-0.002710	
0.072500	0.500000	0.384420	-0.586209	-0.271835	-0.111461	-0.002615	-0.002661	
0.077500	0.500000	0.379971	-0.586216	-0.268687	-0.111453	-0.002556	-0.002611	
0.082500	0.500000	0.375518	-0.586221	-0.265537	-0.111447	-0.002499	-0.002561	
0.087500	0.500000	0.371063	-0.586226	-0.262386	-0.111442	-0.002442	-0.002511	
0.092500	0.500000	0.366605	-0.586229	-0.259233	-0.111438	-0.002387	-0.002462	
0.097500	0.500000	0.362144	-0.586233	-0.256079	-0.111433	-0.002333	-0.002414	
0.102500	0.500000	0.357682	-0.586236	-0.252923	-0.111430	-0.002281	-0.002366	
0.107500	0.500000	0.353218	-0.586239	-0.249766	-0.111426	-0.002229	-0.002320	
0.112500	0.500000	0.348752	-0.586242	-0.246608	-0.111423	-0.002178	-0.002274	
0.117500	0.500000	0.344285	-0.586244	-0.243449	-0.111420	-0.002129	-0.002230	
0.122500	0.500000	0.339816	-0.586247	-0.240289	-0.111417	-0.002080	-0.002186	
0.127500	0.500000	0.335346	-0.586249	-0.237128	-0.111414	-0.002032	-0.002144	
0.132500	0.500000	0.330874	-0.586252	-0.233966	-0.111411	-0.001986	-0.002102	
0.137500	0.500000	0.326401	-0.586254	-0.230803	-0.111408	-0.001940	-0.002061	
0.142500	0.500000	0.321926	-0.586256	-0.227639	-0.111405	-0.001895	-0.002021	
0.147500	0.500000	0.317450	-0.586258	-0.224474	-0.111403	-0.001851	-0.001982	
0.152500	0.500000	0.312973	-0.586260	-0.221308	-0.111400	-0.001807	-0.001945	
0.157500	0.500000	0.308495	-0.586262	-0.218141	-0.111398	-0.001765	-0.001907	
0.162500	0.500000	0.304015	-0.586264	-0.214974	-0.111395	-0.001723	-0.001871	
0.167500	0.500000	0.299534	-0.586266	-0.211805	-0.111393	-0.001683	-0.001836	
0.172500	0.500000	0.295052	-0.586268	-0.208636	-0.111390	-0.001643	-0.001801	
0.177500	0.500000	0.290569	-0.586270	-0.205466	-0.111388	-0.001603	-0.001768	
0.182500	0.500000	0.286085	-0.586272	-0.202295	-0.111386	-0.001565	-0.001735	
0.187500	0.500000	0.281600	-0.586274	-0.199123	-0.111384	-0.001527	-0.001703	
0.192500	0.500000	0.277113	-0.586275	-0.195951	-0.111382	-0.001490	-0.001671	
0.197500	0.500000	0.272626	-0.586277	-0.192778	-0.111380	-0.001453	-0.001641	
0.202500	0.500000	0.268137	-0.586279	-0.189604	-0.111378	-0.001417	-0.001611	
0.207500	0.500000	0.263648	-0.586280	-0.186429	-0.111376	-0.001382	-0.001582	
0.212500	0.500000	0.259158	-0.586282	-0.183254	-0.111374	-0.001348	-0.001554	
0.217500	0.500000	0.254666	-0.586283	-0.180078	-0.111372	-0.001314	-0.001526	
0.222500	0.500000	0.250174	-0.586285	-0.176902	-0.111370	-0.001281	-0.001499	
0.227500	0.500000	0.245681	-0.586286	-0.173725	-0.111368	-0.001248	-0.001473	
