0.0016666666666667	0.5000000000000000	0.7741884595887736	-0.0013852110391018	-0.5473440023614689	-0.1705680263623456	0.0478671972425842	0.0360502358001683	-0.0123032907820164	-0.0236991135542898	0.0042479220856808	0.0191382958321588	-0.0012808866585603	-0.0167644353749975	
0.0050000000000000	0.5000000000000000	0.7674318736415969	-0.0013746915636736	-0.5425691810606293	-0.1705825007844695	0.0465821642332954	0.0353667551926840	-0.0116130486934336	-0.0229193113755373	0.0038732186154241	0.0183597119741629	-0.0011195083344479	-0.0160106974495095	
0.0083333333333333	0.5000000000000000	0.7607394779312528	-0.0013645151079852	-0.5378396570088084	-0.1705965056848739	0.0453363684941751	0.0347014853540808	-0.0109495158697879	-0.0221647551018072	0.0035145793826887	0.0176089272237103	-0.0009654379921640	-0.0152850180924686	
0.0116666666666667	0.5000000000000000	0.7541091623204713	-0.0013546702022904	-0.5331539412113543	-0.1706100567296130	0.0441285204455278	0.0340538725990380	-0.0103117572007666	-0.0214346065596566	0.0031714182422422	0.0168849789811865	-0.0008184030622176	-0.0145864086447999	
0.0150000000000000	0.5000000000000000	0.7475388874540673	-0.0013451457649019	-0.5285105946192211	-0.1706231690550488	0.0429573737613494	0.0334233814145796	-0.0096988697111957	-0.0207280558048900	0.0028431695318571	0.0161869375601100	-0.0006781405865052	-0.0139139144768166	
0.0183333333333333	0.5000000000000000	0.7410266823618130	-0.0013359310890255	-0.5239082264375075	-0.1706358572858181	0.0418217239045258	0.0328094938509160	-0.0091099814649832	-0.0200443201665686	0.0025292873695264	0.0155139050655909	-0.0005443968874089	-0.0132666138254278	
0.0216666666666667	0.5000000000000000	0.7345706421426860	-0.0013270158300418	-0.5193454924914135	-0.1706481355521896	0.0407204067117551	0.0322117089329112	-0.0085442505063764	-0.0193826433234861	0.0022292449746613	0.0148650143109571	-0.0004169272482036	-0.0126436166709559	
0.0250000000000000	0.5000000000000000	0.7281689257277276	-0.0013183899932193	-0.5148210936476699	-0.1706600175068296	0.0396522970265073	0.0316295420914757	-0.0080008638372602	-0.0187422944120103	0.0019425340124557	0.0142394277712504	-0.0002954956043860	-0.0120440636522165	
0.0283333333333333	0.5000000000000000	0.7218197537188424	-0.0013100439218459	-0.5103337742895487	-0.1706715163410004	0.0386163073783860	0.0310625246142095	-0.0074790364292745	-0.0181225671642220	0.0016686639606273	0.0136363365723397	-0.0001798742455556	-0.0114671250185576	
0.0316666666666667	0.5000000000000000	0.7155214063009516	-0.0013019682857627	-0.5058823208436370	-0.1706826448002069	0.0376113867073162	0.0305102031146408	-0.0069780102695621	-0.0175227790753225	0.0014071614977745	0.0130549595144367	-0.0000698435274856	-0.0109119996176025	
0.0350000000000000	0.5000000000000000	0.7092722212250128	-0.0012941540702882	-0.5014655603566130	-0.1706934151993120	0.0366365191310334	0.0299721390194297	-0.0064970534390058	-0.0169422705993159	0.0011575699126122	0.0124945421288474	0.0000348084059603	-0.0103779139174787	
