100	0.0732198
400	0.04783
900	0.037259
1600	0.0303548
2500	0.0257816
3600	0.0223592
4900	0.0197723
6400	0.0177245
8100	0.0160509
10000	0.0146893
12100	0.0135138
14400	0.0125445
16900	0.0116713
19600	0.0109473
22500	0.0102765
25600	0.0097112
28900	0.00918393
32400	0.00872599
36100	0.00830124
40000	0.0079222
44100	0.00757319
48400	0.00725387
52900	0.00696236
57600	0.00668939
62500	0.00644254
67600	0.00620627
72900	0.00599479
78400	0.00578809
84100	0.00560507
