0.0062500000000000	0.1772453850902964	
0.0187500000000000	0.1772453850899735	
0.0312500000000000	0.1772453850888802	
0.0437500000000000	0.1772453850852967	
0.0562500000000000	0.1772453850739083	
0.0687500000000000	0.1772453850388302	
0.0812500000000000	0.1772453849341050	
0.0937500000000000	0.1772453846310731	
0.1062500000000000	0.1772453837811991	
0.1187500000000000	0.1772453814710017	
0.1312500000000000	0.1772453753844423	
0.1437500000000000	0.1772453598418687	
0.1562500000000000	0.1772453213736292	
0.1687500000000000	0.1772452290931196	
0.1812500000000000	0.1772450145345073	
0.1937500000000000	0.1772445310192105	
0.2062500000000000	0.1772434749247070	
0.2187500000000000	0.1772412391726253	
0.2312500000000000	0.1772366517072155	
0.2437500000000000	0.1772275284428641	
0.2562500000000000	0.1772099428905571	
0.2687500000000000	0.1771770887535500	
0.2812500000000000	0.1771175975969286	
0.2937500000000001	0.1770131873654527	
0.3062500000000000	0.1768355795788127	
0.3187500000000001	0.1765427538431376	
0.3312500000000000	0.1760748196499000	
0.3437500000000000	0.1753500689936469	
0.3562500000000001	0.1742620893979440	
0.3687500000000000	0.1726790884269166	
0.3812500000000000	0.1704466992442612	
0.3937500000000000	0.1673953850099419	
0.4062500000000000	0.1633530504182230	
0.4187500000000001	0.1581625900596999	
0.4312500000000000	0.1517029577749552	
0.4437500000000000	0.1439111539129599	
0.4562500000000000	0.1348016122889661	
0.4687500000000000	0.1244791492895899	
0.4812500000000000	0.1131421415659976	
0.4937500000000000	0.1010739596635247	
0.5062500000000000	0.0886226925451482	
0.5187500000000000	0.0761714254267718	
0.5312500000000000	0.0641032435242987	
0.5437500000000001	0.0527662358007064	
0.5562500000000000	0.0424437728013302	
0.5687500000000001	0.0333342311773366	
0.5812500000000000	0.0255424273153411	
0.5937500000000001	0.0190827950305964	
0.6062500000000001	0.0138923346720734	
0.6187500000000001	0.0098500000803546	
0.6312500000000001	0.0067986858460352	
0.6437500000000002	0.0045662966633797	
0.6562500000000001	0.0029832956923524	
0.6687500000000001	0.0018953160966496	
0.6812500000000000	0.0011705654403964	
0.6937500000000001	0.0007026312471589	
0.7062500000000000	0.0004098055114837	
0.7187500000000001	0.0002321977248437	
0.7312500000000001	0.0001277874933677	
0.7437500000000000	0.0000682963367465	
0.7562500000000000	0.0000354421997394	
0.7687500000000000	0.0000178566474322	
0.7812500000000000	0.0000087333830810	
0.7937500000000001	0.0000041459176710	
0.8062500000000000	0.0000019101655894	
0.8187500000000001	0.0000008540710859	
0.8312500000000000	0.0000003705557890	
0.8437500000000001	0.0000001559971766	
0.8562500000000001	0.0000000637166673	
0.8687500000000000	0.0000000252484278	
0.8812500000000000	0.0000000097058540	
0.8937500000000000	0.0000000036192947	
0.9062500000000000	0.0000000013090974	
0.9187500000000001	0.0000000004592233	
0.9312500000000000	0.0000000001561913	
0.9437500000000000	0.0000000000514663	
0.9562499999999999	0.0000000000163878	
0.9687500000000000	0.0000000000049995	
0.9812500000000000	0.0000000000014160	
0.9937500000000000	0.0000000000003231	
