0.167500	0.500000	0.296484	-0.587133	-0.209687	-0.110691	-0.001885	-0.000204	0.001853	0.003831	0.001782	
0.172500	0.500000	0.292132	-0.587158	-0.206606	-0.110660	-0.001790	-0.000197	0.001771	0.003796	0.001792	
0.177500	0.500000	0.287769	-0.587181	-0.203518	-0.110633	-0.001701	-0.000189	0.001694	0.003760	0.001797	
0.182500	0.500000	0.283397	-0.587201	-0.200424	-0.110608	-0.001618	-0.000181	0.001623	0.003725	0.001798	
0.187500	0.500000	0.279016	-0.587221	-0.197323	-0.110585	-0.001541	-0.000171	0.001557	0.003691	0.001794	
0.192500	0.500000	0.274626	-0.587238	-0.194217	-0.110563	-0.001468	-0.000161	0.001494	0.003656	0.001788	
0.197500	0.500000	0.270230	-0.587254	-0.191106	-0.110544	-0.001401	-0.000151	0.001436	0.003622	0.001778	
0.202500	0.500000	0.265826	-0.587269	-0.187990	-0.110526	-0.001338	-0.000141	0.001382	0.003589	0.001766	
0.207500	0.500000	0.261416	-0.587282	-0.184870	-0.110510	-0.001278	-0.000130	0.001331	0.003556	0.001751	
0.212500	0.500000	0.257001	-0.587295	-0.181746	-0.110495	-0.001223	-0.000119	0.001283	0.003524	0.001734	
0.217500	0.500000	0.252580	-0.587306	-0.178618	-0.110481	-0.001170	-0.000107	0.001237	0.003492	0.001715	
0.222500	0.500000	0.248154	-0.587316	-0.175487	-0.110469	-0.001121	-0.000096	0.001194	0.003460	0.001694	
0.227500	0.500000	0.243724	-0.587326	-0.172354	-0.110457	-0.001074	-0.000085	0.001154	0.003429	0.001671	
0.232500	0.500000	0.239290	-0.587335	-0.169217	-0.110447	-0.001030	-0.000073	0.001115	0.003399	0.001647	
0.237500	0.500000	0.234852	-0.587343	-0.166078	-0.110437	-0.000989	-0.000062	0.001079	0.003369	0.001622	
0.242500	0.500000	0.230411	-0.587350	-0.162937	-0.110428	-0.000949	-0.000050	0.001044	0.003340	0.001596	
0.247500	0.500000	0.225967	-0.587357	-0.159793	-0.110419	-0.000912	-0.000039	0.001011	0.003311	0.001569	
0.252500	0.500000	0.221519	-0.587364	-0.156647	-0.110412	-0.000877	-0.000027	0.000979	0.003283	0.001541	
0.257500	0.500000	0.217069	-0.587369	-0.153500	-0.110405	-0.000843	-0.000016	0.000948	0.003255	0.001512	
0.262500	0.500000	0.212616	-0.587375	-0.150351	-0.110398	-0.000811	-0.000005	0.000919	0.003228	0.001482	
0.267500	0.500000	0.208162	-0.587380	-0.147200	-0.110392	-0.000780	0.000006	0.000891	0.003202	0.001452	
0.272500	0.500000	0.203705	-0.587384	-0.144048	-0.110387	-0.000750	0.000017	0.000864	0.003176	0.001422	
0.277500	0.500000	0.199246	-0.587389	-0.140894	-0.110381	-0.000722	0.000027	0.000837	0.003151	0.001391	
0.282500	0.500000	0.194785	-0.587393	-0.137740	-0.110377	-0.000695	0.000038	0.000812	0.003127	0.001360	
0.287500	0.500000	0.190322	-0.587396	-0.134584	-0.110372	-0.000669	0.000048	0.000787	0.003103	0.001329	
0.292500	0.500000	0.185858	-0.587400	-0.131427	-0.110368	-0.000644	0.000058	0.000763	0.003079	0.001297	
0.297500	0.500000	0.181393	-0.587403	-0.128269	-0.110364	-0.000620	0.000068	0.000740	0.003056	0.001265	
0.302500	0.500000	0.176926	-0.587406	-0.125110	-0.110361	-0.000597	0.000077	0.000717	0.003034	0.001233	
0.307500	0.500000	0.172458	-0.587408	-0.121950	-0.110357	-0.000575	0.000087	0.000695	0.003013	0.001201	
0.312500	0.500000	0.167989	-0.587411	-0.118790	-0.110354	-0.000553	0.000096	0.000673	0.002992	0.001169	
0.317500	0.500000	0.163518	-0.587413	-0.115629	-0.110352	-0.000533	0.000105	0.000652	0.002971	0.001136	
0.322500	0.500000	0.159047	-0.587415	-0.112467	-0.110349	-0.000512	0.000114	0.000631	0.002951	0.001104	
0.327500	0.500000	0.154575	-0.587417	-0.109304	-0.110346	-0.000493	0.000122	0.000610	0.002932	0.001072	
0.332500	0.500000	0.150102	-0.587419	-0.106141	-0.110344	-0.000474	0.000130	0.000590	0.002914	0.001039	
0.337500	0.500000	0.145628	-0.587421	-0.102977	-0.110342	-0.000455	0.000138	0.000570	0.002896	0.001007	
0.342500	0.500000	0.141153	-0.587423	-0.099813	-0.110340	-0.000437	0.000146	0.000550	0.002878	0.000975	
0.347500	0.500000	0.136678	-0.587424	-0.096648	-0.110338	-0.000420	0.000153	0.000531	0.002861	0.000943	
0.352500	0.500000	0.132202	-0.587426	-0.093483	-0.110336	-0.000402	0.000161	0.000512	0.002845	0.000911	
0.357500	0.500000	0.127725	-0.587427	-0.090317	-0.110335	-0.000386	0.000167	0.000493	0.002829	0.000878	
0.362500	0.500000	0.123248	-0.587428	-0.087151	-0.110333	-0.000369	0.000174	0.000474	0.002814	0.000847	
0.367500	0.500000	0.118770	-0.587430	-0.083985	-0.110332	-0.000353	0.000181	0.000456	0.002799	0.000815	
0.372500	0.500000	0.114292	-0.587431	-0.080818	-0.110330	-0.000338	0.000187	0.000438	0.002785	0.000783	
0.377500	0.500000	0.109813	-0.587432	-0.077651	-0.110329	-0.000322	0.000193	0.000419	0.002772	0.000751	
0.382500	0.500000	0.105334	-0.587433	-0.074484	-0.110328	-0.000307	0.000199	0.000401	0.002759	0.000720	
0.387500	0.500000	0.100854	-0.587434	-0.071316	-0.110327	-0.000292	0.000204	0.000384	0.002746	0.000688	
0.392500	0.500000	0.096374	-0.587434	-0.068148	-0.110326	-0.000278	0.000209	0.000366	0.002735	0.000657	
0.397500	0.500000	0.091894	-0.587435	-0.064980	-0.110325	-0.000263	0.000214	0.000348	0.002723	0.000625	
0.402500	0.500000	0.087413	-0.587436	-0.061811	-0.110324	-0.000249	0.000219	0.000331	0.002713	0.000594	
0.407500	0.500000	0.082932	-0.587437	-0.058643	-0.110323	-0.000235	0.000223	0.000313	0.002703	0.000563	
0.412500	0.500000	0.078451	-0.587437	-0.055474	-0.110322	-0.000222	0.000228	0.000296	0.002693	0.000532	
0.417500	0.500000	0.073969	-0.587438	-0.052305	-0.110322	-0.000208	0.000232	0.000279	0.002684	0.000501	
0.422500	0.500000	0.069487	-0.587438	-0.049136	-0.110321	-0.000195	0.000235	0.000261	0.002675	0.000470	
0.427500	0.500000	0.065005	-0.587439	-0.045966	-0.110321	-0.000181	0.000239	0.000244	0.002667	0.000440	
0.432500	0.500000	0.060523	-0.587439	-0.042797	-0.110320	-0.000168	0.000242	0.000227	0.002660	0.000409	
0.437500	0.500000	0.056041	-0.587440	-0.039627	-0.110319	-0.000155	0.000245	0.000210	0.002653	0.000378	
0.442500	0.500000	0.051558	-0.587440	-0.036458	-0.110319	-0.000143	0.000248	0.000193	0.002647	0.000348	
0.447500	0.500000	0.047075	-0.587440	-0.033288	-0.110319	-0.000130	0.000251	0.000176	0.002641	0.000317	
0.452500	0.500000	0.042592	-0.587441	-0.030118	-0.110318	-0.000117	0.000253	0.000159	0.002636	0.000287	
0.457500	0.500000	0.038109	-0.587441	-0.026948	-0.110318	-0.000105	0.000255	0.000142	0.002631	0.000257	
0.462500	0.500000	0.033626	-0.587441	-0.023778	-0.110318	-0.000092	0.000257	0.000126	0.002627	0.000226	
0.467500	0.500000	0.029143	-0.587441	-0.020607	-0.110317	-0.000080	0.000258	0.000109	0.002623	0.000196	
0.472500	0.500000	0.024659	-0.587442	-0.017437	-0.110317	-0.000067	0.000260	0.000092	0.002620	0.000166	
0.477500	0.500000	0.020176	-0.587442	-0.014267	-0.110317	-0.000055	0.000261	0.000075	0.002617	0.000136	
0.482500	0.500000	0.015693	-0.587442	-0.011096	-0.110317	-0.000043	0.000262	0.000059	0.002615	0.000105	
0.487500	0.500000	0.011209	-0.587442	-0.007926	-0.110317	-0.000031	0.000263	0.000042	0.002613	0.000075	
0.492500	0.500000	0.006725	-0.587442	-0.004756	-0.110317	-0.000018	0.000263	0.000025	0.002612	0.000045	
0.497500	0.500000	0.002242	-0.587442	-0.001585	-0.110316	-0.000006	0.000263	0.000008	0.002612	0.000015	
0.502500	0.500000	-0.002242	-0.587442	0.001585	-0.110316	0.000006	0.000263	-0.000008	0.002612	-0.000015	
0.507500	0.500000	-0.006725	-0.587442	0.004756	-0.110317	0.000018	0.000263	-0.000025	0.002612	-0.000045	
0.512500	0.500000	-0.011209	-0.587442	0.007926	-0.110317	0.000031	0.000263	-0.000042	0.002613	-0.000075	
0.517500	0.500000	-0.015693	-0.587442	0.011096	-0.110317	0.000043	0.000262	-0.000059	0.002615	-0.000105	
0.522500	0.500000	-0.020176	-0.587442	0.014267	-0.110317	0.000055	0.000261	-0.000075	0.002617	-0.000136	
0.527500	0.500000	-0.024659	-0.587442	0.017437	-0.110317	0.000067	0.000260	-0.000092	0.002620	-0.000166	
0.532500	0.500000	-0.029143	-0.587441	0.020607	-0.110317	0.000080	0.000258	-0.000109	0.002623	-0.000196	
0.537500	0.500000	-0.033626	-0.587441	0.023778	-0.110318	0.000092	0.000257	-0.000126	0.002627	-0.000226	
0.542500	0.500000	-0.038109	-0.587441	0.026948	-0.110318	0.000105	0.000255	-0.000142	0.002631	-0.000257	
0.547500	0.500000	-0.042592	-0.587441	0.030118	-0.110318	0.000117	0.000253	-0.000159	0.002636	-0.000287	
0.552500	0.500000	-0.047075	-0.587440	0.033288	-0.110319	0.000130	0.000251	-0.000176	0.002641	-0.000317	
0.557500	0.500000	-0.051558	-0.587440	0.036458	-0.110319	0.000143	0.000248	-0.000193	0.002647	-0.000348	
0.562500	0.500000	-0.056041	-0.587440	0.039627	-0.110319	0.000155	0.000245	-0.000210	0.002653	-0.000378	
0.567500	0.500000	-0.060523	-0.587439	0.042797	-0.110320	0.000168	0.000242	-0.000227	0.002660	-0.000409	
0.572500	0.500000	-0.065005	-0.587439	0.045966	-0.110321	0.000181	0.000239	-0.000244	0.002667	-0.000440	
0.577500	0.500000	-0.069487	-0.587438	0.049136	-0.110321	0.000195	0.000235	-0.000261	0.002675	-0.000470	
0.582500	0.500000	-0.073969	-0.587438	0.052305	-0.110322	0.000208	0.000232	-0.000279	0.002684	-0.000501	
0.587500	0.500000	-0.078451	-0.587437	0.055474	-0.110322	0.000222	0.000228	-0.000296	0.002693	-0.000532	
0.592500	0.500000	-0.082932	-0.587437	0.058643	-0.110323	0.000235	0.000223	-0.000313	0.002703	-0.000563	
0.597500	0.500000	-0.087413	-0.587436	0.061811	-0.110324	0.000249	0.000219	-0.000331	0.002713	-0.000594	
0.602500	0.500000	-0.091894	-0.587435	0.064980	-0.110325	0.000263	0.000214	-0.000348	0.002723	-0.000625	
0.607500	0.500000	-0.096374	-0.587434	0.068148	-0.110326	0.000278	0.000209	-0.000366	0.002735	-0.000657	
0.612500	0.500000	-0.100854	-0.587434	0.071316	-0.110327	0.000292	0.000204	-0.000384	0.002746	-0.000688	
0.617500	0.500000	-0.105334	-0.587433	0.074484	-0.110328	0.000307	0.000199	-0.000401	0.002759	-0.000720	
0.622500	0.500000	-0.109813	-0.587432	0.077651	-0.110329	0.000322	0.000193	-0.000419	0.002772	-0.000751	
0.627500	0.500000	-0.114292	-0.587431	0.080818	-0.110330	0.000338	0.000187	-0.000438	0.002785	-0.000783	
0.632500	0.500000	-0.118770	-0.587430	0.083985	-0.110332	0.000353	0.000181	-0.000456	0.002799	-0.000815	
0.637500	0.500000	-0.123248	-0.587428	0.087151	-0.110333	0.000369	0.000174	-0.000474	0.002814	-0.000847	
0.642500	0.500000	-0.127725	-0.587427	0.090317	-0.110335	0.000386	0.000167	-0.000493	0.002829	-0.000878	
0.647500	0.500000	-0.132202	-0.587426	0.093483	-0.110336	0.000402	0.000161	-0.000512	0.002845	-0.000911	
0.652500	0.500000	-0.136678	-0.587424	0.096648	-0.110338	0.000420	0.000153	-0.000531	0.002861	-0.000943	
0.657500	0.500000	-0.141153	-0.587423	0.099813	-0.110340	0.000437	0.000146	-0.000550	0.002878	-0.000975	
0.662500	0.500000	-0.145628	-0.587421	0.102977	-0.110342	0.000455	0.000138	-0.000570	0.002896	-0.001007	
0.667500	0.500000	-0.150102	-0.587419	0.106141	-0.110344	0.000474	0.000130	-0.000590	0.002914	-0.001039	
0.672500	0.500000	-0.154575	-0.587417	0.109304	-0.110346	0.000493	0.000122	-0.000610	0.002932	-0.001072	
0.677500	0.500000	-0.159047	-0.587415	0.112467	-0.110349	0.000512	0.000114	-0.000631	0.002951	-0.001104	
0.682500	0.500000	-0.163518	-0.587413	0.115629	-0.110352	0.000533	0.000105	-0.000652	0.002971	-0.001136	
0.687500	0.500000	-0.167989	-0.587411	0.118790	-0.110354	0.000553	0.000096	-0.000673	0.002992	-0.001169	
0.692500	0.500000	-0.172458	-0.587408	0.121950	-0.110357	0.000575	0.000087	-0.000695	0.003013	-0.001201	
0.697500	0.500000	-0.176926	-0.587406	0.125110	-0.110361	0.000597	0.000077	-0.000717	0.003034	-0.001233	
0.702500	0.500000	-0.181393	-0.587403	0.128269	-0.110364	0.000620	0.000068	-0.000740	0.003056	-0.001265	
0.707500	0.500000	-0.185858	-0.587400	0.131427	-0.110368	0.000644	0.000058	-0.000763	0.003079	-0.001297	
0.712500	0.500000	-0.190322	-0.587396	0.134584	-0.110372	0.000669	0.000048	-0.000787	0.003103	-0.001329	
0.717500	0.500000	-0.194785	-0.587393	0.137740	-0.110377	0.000695	0.000038	-0.000812	0.003127	-0.001360	
0.722500	0.500000	-0.199246	-0.587389	0.140894	-0.110381	0.000722	0.000027	-0.000837	0.003151	-0.001391	
0.727500	0.500000	-0.203705	-0.587384	0.144048	-0.110387	0.000750	0.000017	-0.000864	0.003176	-0.001422	
0.732500	0.500000	-0.208162	-0.587380	0.147200	-0.110392	0.000780	0.000006	-0.000891	0.003202	-0.001452	
0.737500	0.500000	-0.212616	-0.587375	0.150351	-0.110398	0.000811	-0.000005	-0.000919	0.003228	-0.001482	
0.742500	0.500000	-0.217069	-0.587369	0.153500	-0.110405	0.000843	-0.000016	-0.000948	0.003255	-0.001512	
0.747500	0.500000	-0.221519	-0.587364	0.156647	-0.110412	0.000877	-0.000027	-0.000979	0.003283	-0.001541	
0.752500	0.500000	-0.225967	-0.587357	0.159793	-0.110419	0.000912	-0.000039	-0.001011	0.003311	-0.001569	
0.757500	0.500000	-0.230411	-0.587350	0.162937	-0.110428	0.000949	-0.000050	-0.001044	0.003340	-0.001596	
0.762500	0.500000	-0.234852	-0.587343	0.166078	-0.110437	0.000989	-0.000062	-0.001079	0.003369	-0.001622	
0.767500	0.500000	-0.239290	-0.587335	0.169217	-0.110447	0.001030	-0.000073	-0.001115	0.003399	-0.001647	
0.772500	0.500000	-0.243724	-0.587326	0.172354	-0.110457	0.001074	-0.000085	-0.001154	0.003429	-0.001671	
0.777500	0.500000	-0.248154	-0.587316	0.175487	-0.110469	0.001121	-0.000096	-0.001194	0.003460	-0.001694	
0.782500	0.500000	-0.252580	-0.587306	0.178618	-0.110481	0.001170	-0.000107	-0.001237	0.003492	-0.001715	
0.787500	0.500000	-0.257001	-0.587295	0.181746	-0.110495	0.001223	-0.000119	-0.001283	0.003524	-0.001734	
0.792500	0.500000	-0.261416	-0.587282	0.184870	-0.110510	0.001278	-0.000130	-0.001331	0.003556	-0.001751	
0.797500	0.500000	-0.265826	-0.587269	0.187990	-0.110526	0.001338	-0.000141	-0.001382	0.003589	-0.001766	
0.802500	0.500000	-0.270230	-0.587254	0.191106	-0.110544	0.001401	-0.000151	-0.001436	0.003622	-0.001778	
0.807500	0.500000	-0.274626	-0.587238	0.194217	-0.110563	0.001468	-0.000161	-0.001494	0.003656	-0.001788	
0.812500	0.500000	-0.279016	-0.587221	0.197323	-0.110585	0.001541	-0.000171	-0.001557	0.003691	-0.001794	
0.817500	0.500000	-0.283397	-0.587201	0.200424	-0.110608	0.001618	-0.000181	-0.001623	0.003725	-0.001798	
0.822500	0.500000	-0.287769	-0.587181	0.203518	-0.110633	0.001701	-0.000189	-0.001694	0.003760	-0.001797	
0.827500	0.500000	-0.292132	-0.587158	0.206606	-0.110660	0.001790	-0.000197	-0.001771	0.003796	-0.001792	
0.832500	0.500000	-0.296484	-0.587133	0.209687	-0.110691	0.001885	-0.000204	-0.001853	0.003831	-0.001782	
0.837500	0.500000	-0.300825	-0.587106	0.212761	-0.110723	0.001988	-0.000210	-0.001942	0.003867	-0.001767	
0.842500	0.500000	-0.305153	-0.587076	0.215825	-0.110759	0.002099	-0.000215	-0.002038	0.003903	-0.001746	
0.847500	0.500000	-0.309467	-0.587043	0.218880	-0.110799	0.002219	-0.000219	-0.002141	0.003939	-0.001718	
0.852500	0.500000	-0.313766	-0.587007	0.221925	-0.110842	0.002348	-0.000222	-0.002253	0.003975	-0.001683	
0.857500	0.500000	-0.318048	-0.586968	0.224959	-0.110889	0.002487	-0.000222	-0.002375	0.004012	-0.001641	
0.862500	0.500000	-0.322312	-0.586925	0.227980	-0.110941	0.002638	-0.000221	-0.002506	0.004048	-0.001589	
0.867500	0.500000	-0.326556	-0.586878	0.230988	-0.110998	0.002802	-0.000218	-0.002649	0.004083	-0.001528	
0.872500	0.500000	-0.330779	-0.586827	0.233982	-0.111060	0.002979	-0.000213	-0.002804	0.004119	-0.001455	
0.877500	0.500000	-0.334977	-0.586771	0.236959	-0.111128	0.003171	-0.000205	-0.002972	0.004154	-0.001371	
0.882500	0.500000	-0.339150	-0.586709	0.239918	-0.111202	0.003379	-0.000194	-0.003156	0.004188	-0.001274	
0.887500	0.500000	-0.343293	-0.586641	0.242858	-0.111284	0.003606	-0.000180	-0.003355	0.004222	-0.001162	
0.892500	0.500000	-0.347406	-0.586567	0.245777	-0.111374	0.003852	-0.000162	-0.003573	0.004255	-0.001034	
0.897500	0.500000	-0.351483	-0.586485	0.248672	-0.111472	0.004120	-0.000141	-0.003810	0.004287	-0.000888	
0.902500	0.500000	-0.355523	-0.586396	0.251542	-0.111580	0.004411	-0.000114	-0.004070	0.004318	-0.000723	
0.907500	0.500000	-0.359522	-0.586298	0.254384	-0.111698	0.004729	-0.000083	-0.004352	0.004347	-0.000536	
0.912500	0.500000	-0.363474	-0.586190	0.257195	-0.111828	0.005075	-0.000046	-0.004662	0.004375	-0.000326	
0.917500	0.500000	-0.367377	-0.586072	0.259972	-0.111970	0.005452	-0.000003	-0.004999	0.004400	-0.000089	
0.922500	0.500000	-0.371225	-0.585942	0.262712	-0.112127	0.005863	0.000047	-0.005369	0.004424	0.000177	
0.927500	0.500000	-0.375012	-0.585800	0.265412	-0.112299	0.006312	0.000104	-0.005773	0.004445	0.000474	
0.932500	0.500000	-0.378733	-0.585643	0.268067	-0.112488	0.006803	0.000170	-0.006215	0.004463	0.000806	
0.937500	0.500000	-0.382381	-0.585470	0.270673	-0.112696	0.007338	0.000246	-0.006698	0.004477	0.001177	
0.942500	0.500000	-0.385948	-0.585280	0.273225	-0.112924	0.007923	0.000332	-0.007228	0.004488	0.001589	
0.947500	0.500000	-0.389427	-0.585069	0.275719	-0.113176	0.008562	0.000430	-0.007807	0.004494	0.002048	
0.952500	0.500000	-0.392807	-0.584836	0.278147	-0.113454	0.009260	0.000542	-0.008441	0.004496	0.002557	
0.957500	0.500000	-0.396079	-0.584577	0.280505	-0.113762	0.010022	0.000670	-0.009133	0.004491	0.003120	
0.962500	0.500000	-0.399229	-0.584288	0.282786	-0.114105	0.010854	0.000816	-0.009889	0.004479	0.003742	
0.967500	0.500000	-0.402242	-0.583961	0.284981	-0.114487	0.011761	0.000984	-0.010713	0.004458	0.004426	
0.972500	0.500000	-0.405101	-0.583590	0.287083	-0.114918	0.012748	0.001179	-0.011609	0.004426	0.005175	
0.977500	0.500000	-0.407782	-0.583160	0.289082	-0.115408	0.013819	0.001409	-0.012577	0.004380	0.005989	
0.982500	0.500000	-0.410256	-0.582655	0.290968	-0.115977	0.014978	0.001684	-0.013616	0.004313	0.006866	
0.987500	0.500000	-0.412484	-0.582052	0.292723	-0.116653	0.016223	0.002026	-0.014717	0.004217	0.007792	
0.992500	0.500000	-0.414417	-0.581321	0.294316	-0.117491	0.017544	0.002469	-0.015857	0.004077	0.008743	
0.997500	0.500000	-0.415995	-0.580450	0.295653	-0.118625	0.018895	0.003064	-0.016977	0.003888	0.009682	
