0.002500	0.500000	0.414279	-0.581270	-0.294085	-0.117586	-0.020408	0.001420	0.016801	
0.007500	0.500000	0.412878	-0.582048	-0.292866	-0.116651	-0.018850	0.001007	0.015503	
0.012500	0.500000	0.411104	-0.582670	-0.291425	-0.115962	-0.017340	0.000731	0.014169	
0.017500	0.500000	0.409030	-0.583173	-0.289830	-0.115399	-0.015918	0.000515	0.012891	
0.022500	0.500000	0.406709	-0.583594	-0.288101	-0.114916	-0.014598	0.000336	0.011699	
0.027500	0.500000	0.404179	-0.583958	-0.286248	-0.114490	-0.013382	0.000180	0.010599	
0.032500	0.500000	0.401466	-0.584279	-0.284280	-0.114109	-0.012267	0.000043	0.009592	
0.037500	0.500000	0.398592	-0.584565	-0.282207	-0.113766	-0.011247	-0.000078	0.008672	
0.042500	0.500000	0.395572	-0.584824	-0.280037	-0.113455	-0.010314	-0.000186	0.007833	
0.047500	0.500000	0.392421	-0.585057	-0.277778	-0.113172	-0.009463	-0.000283	0.007068	
0.052500	0.500000	0.389151	-0.585270	-0.275439	-0.112915	-0.008685	-0.000370	0.006373	
0.057500	0.500000	0.385772	-0.585463	-0.273026	-0.112682	-0.007976	-0.000447	0.005740	
0.062500	0.500000	0.382296	-0.585639	-0.270546	-0.112469	-0.007328	-0.000516	0.005165	
0.067500	0.500000	0.378730	-0.585799	-0.268005	-0.112275	-0.006737	-0.000578	0.004641	
0.072500	0.500000	0.375082	-0.585944	-0.265407	-0.112098	-0.006197	-0.000633	0.004166	
0.077500	0.500000	0.371360	-0.586077	-0.262759	-0.111937	-0.005704	-0.000682	0.003734	
0.082500	0.500000	0.367571	-0.586198	-0.260065	-0.111790	-0.005254	-0.000725	0.003341	
0.087500	0.500000	0.363720	-0.586308	-0.257328	-0.111657	-0.004842	-0.000763	0.002985	
0.092500	0.500000	0.359812	-0.586409	-0.254553	-0.111535	-0.004467	-0.000796	0.002661	
0.097500	0.500000	0.355853	-0.586501	-0.251742	-0.111424	-0.004123	-0.000826	0.002367	
0.102500	0.500000	0.351848	-0.586584	-0.248900	-0.111322	-0.003809	-0.000851	0.002101	
0.107500	0.500000	0.347800	-0.586660	-0.246028	-0.111230	-0.003522	-0.000874	0.001859	
0.112500	0.500000	0.343714	-0.586730	-0.243130	-0.111146	-0.003260	-0.000893	0.001639	
0.117500	0.500000	0.339592	-0.586793	-0.240207	-0.111069	-0.003020	-0.000909	0.001441	
0.122500	0.500000	0.335437	-0.586850	-0.237263	-0.111000	-0.002800	-0.000923	0.001261	
