0.257500	0.500000	0.218445	-0.586645	-0.154469	-0.110669	-0.000335	
0.262500	0.500000	0.213973	-0.586650	-0.151307	-0.110663	-0.000308	
0.267500	0.500000	0.209498	-0.586655	-0.148142	-0.110657	-0.000283	
0.272500	0.500000	0.205019	-0.586660	-0.144975	-0.110651	-0.000260	
0.277500	0.500000	0.200537	-0.586664	-0.141805	-0.110647	-0.000239	
0.282500	0.500000	0.196053	-0.586667	-0.138634	-0.110642	-0.000219	
0.287500	0.500000	0.191566	-0.586671	-0.135461	-0.110638	-0.000201	
0.292500	0.500000	0.187077	-0.586674	-0.132287	-0.110634	-0.000185	
0.297500	0.500000	0.182586	-0.586677	-0.129111	-0.110631	-0.000170	
0.302500	0.500000	0.178093	-0.586679	-0.125933	-0.110627	-0.000156	
0.307500	0.500000	0.173598	-0.586682	-0.122755	-0.110624	-0.000143	
0.312500	0.500000	0.169101	-0.586684	-0.119575	-0.110622	-0.000131	
0.317500	0.500000	0.164603	-0.586686	-0.116394	-0.110619	-0.000121	
0.322500	0.500000	0.160104	-0.586688	-0.113212	-0.110617	-0.000111	
0.327500	0.500000	0.155603	-0.586690	-0.110030	-0.110615	-0.000102	
0.332500	0.500000	0.151102	-0.586691	-0.106846	-0.110613	-0.000093	
0.337500	0.500000	0.146599	-0.586693	-0.103662	-0.110611	-0.000086	
0.342500	0.500000	0.142095	-0.586694	-0.100478	-0.110609	-0.000079	
0.347500	0.500000	0.137590	-0.586695	-0.097292	-0.110608	-0.000072	
0.352500	0.500000	0.133085	-0.586696	-0.094106	-0.110607	-0.000066	
0.357500	0.500000	0.128578	-0.586697	-0.090920	-0.110605	-0.000061	
0.362500	0.500000	0.124071	-0.586698	-0.087733	-0.110604	-0.000056	
0.367500	0.500000	0.119564	-0.586699	-0.084545	-0.110603	-0.000051	
0.372500	0.500000	0.115056	-0.586700	-0.081357	-0.110602	-0.000047	
0.377500	0.500000	0.110547	-0.586701	-0.078169	-0.110601	-0.000043	
0.382500	0.500000	0.106038	-0.586701	-0.074981	-0.110600	-0.000039	
0.387500	0.500000	0.101528	-0.586702	-0.071792	-0.110600	-0.000036	
0.392500	0.500000	0.097018	-0.586703	-0.068603	-0.110599	-0.000033	
0.397500	0.500000	0.092508	-0.586703	-0.065413	-0.110598	-0.000030	
0.402500	0.500000	0.087997	-0.586704	-0.062224	-0.110598	-0.000027	
0.407500	0.500000	0.083486	-0.586704	-0.059034	-0.110597	-0.000025	
0.412500	0.500000	0.078974	-0.586704	-0.055844	-0.110597	-0.000023	
0.417500	0.500000	0.074463	-0.586705	-0.052653	-0.110596	-0.000021	
0.422500	0.500000	0.069951	-0.586705	-0.049463	-0.110596	-0.000019	
0.427500	0.500000	0.065439	-0.586705	-0.046272	-0.110596	-0.000017	
0.432500	0.500000	0.060927	-0.586706	-0.043082	-0.110595	-0.000015	
0.437500	0.500000	0.056414	-0.586706	-0.039891	-0.110595	-0.000014	
0.442500	0.500000	0.051902	-0.586706	-0.036700	-0.110595	-0.000012	
0.447500	0.500000	0.047389	-0.586706	-0.033509	-0.110595	-0.000011	
0.452500	0.500000	0.042876	-0.586706	-0.030318	-0.110594	-0.000010	
0.457500	0.500000	0.038363	-0.586707	-0.027127	-0.110594	-0.000009	
0.462500	0.500000	0.033850	-0.586707	-0.023936	-0.110594	-0.000007	
0.467500	0.500000	0.029337	-0.586707	-0.020744	-0.110594	-0.000006	
0.472500	0.500000	0.024823	-0.586707	-0.017553	-0.110594	-0.000005	
0.477500	0.500000	0.020310	-0.586707	-0.014362	-0.110594	-0.000004	
0.482500	0.500000	0.015797	-0.586707	-0.011170	-0.110594	-0.000003	
0.487500	0.500000	0.011284	-0.586707	-0.007979	-0.110594	-0.000002	
0.492500	0.500000	0.006770	-0.586707	-0.004787	-0.110594	-0.000001	
0.497500	0.500000	0.002257	-0.586707	-0.001596	-0.110594	-0.000000	
0.502500	0.500000	-0.002257	-0.586707	0.001596	-0.110594	0.000000	
0.507500	0.500000	-0.006770	-0.586707	0.004787	-0.110594	0.000001	
0.512500	0.500000	-0.011284	-0.586707	0.007979	-0.110594	0.000002	
0.517500	0.500000	-0.015797	-0.586707	0.011170	-0.110594	0.000003	
0.522500	0.500000	-0.020310	-0.586707	0.014362	-0.110594	0.000004	
0.527500	0.500000	-0.024823	-0.586707	0.017553	-0.110594	0.000005	
0.532500	0.500000	-0.029337	-0.586707	0.020744	-0.110594	0.000006	
0.537500	0.500000	-0.033850	-0.586707	0.023936	-0.110594	0.000007	
0.542500	0.500000	-0.038363	-0.586707	0.027127	-0.110594	0.000009	
0.547500	0.500000	-0.042876	-0.586706	0.030318	-0.110594	0.000010	
0.552500	0.500000	-0.047389	-0.586706	0.033509	-0.110595	0.000011	
0.557500	0.500000	-0.051902	-0.586706	0.036700	-0.110595	0.000012	
0.562500	0.500000	-0.056414	-0.586706	0.039891	-0.110595	0.000014	
0.567500	0.500000	-0.060927	-0.586706	0.043082	-0.110595	0.000015	
0.572500	0.500000	-0.065439	-0.586705	0.046272	-0.110596	0.000017	
0.577500	0.500000	-0.069951	-0.586705	0.049463	-0.110596	0.000019	
0.582500	0.500000	-0.074463	-0.586705	0.052653	-0.110596	0.000021	
0.587500	0.500000	-0.078974	-0.586704	0.055844	-0.110597	0.000023	
0.592500	0.500000	-0.083486	-0.586704	0.059034	-0.110597	0.000025	
0.597500	0.500000	-0.087997	-0.586704	0.062224	-0.110598	0.000027	
0.602500	0.500000	-0.092508	-0.586703	0.065413	-0.110598	0.000030	
0.607500	0.500000	-0.097018	-0.586703	0.068603	-0.110599	0.000033	
0.612500	0.500000	-0.101528	-0.586702	0.071792	-0.110600	0.000036	
0.617500	0.500000	-0.106038	-0.586701	0.074981	-0.110600	0.000039	
0.622500	0.500000	-0.110547	-0.586701	0.078169	-0.110601	0.000043	
0.627500	0.500000	-0.115056	-0.586700	0.081357	-0.110602	0.000047	
0.632500	0.500000	-0.119564	-0.586699	0.084545	-0.110603	0.000051	
0.637500	0.500000	-0.124071	-0.586698	0.087733	-0.110604	0.000056	
0.642500	0.500000	-0.128578	-0.586697	0.090920	-0.110605	0.000061	
0.647500	0.500000	-0.133085	-0.586696	0.094106	-0.110607	0.000066	
0.652500	0.500000	-0.137590	-0.586695	0.097292	-0.110608	0.000072	
0.657500	0.500000	-0.142095	-0.586694	0.100478	-0.110609	0.000079	
0.662500	0.500000	-0.146599	-0.586693	0.103662	-0.110611	0.000086	
0.667500	0.500000	-0.151102	-0.586691	0.106846	-0.110613	0.000093	
0.672500	0.500000	-0.155603	-0.586690	0.110030	-0.110615	0.000102	
0.677500	0.500000	-0.160104	-0.586688	0.113212	-0.110617	0.000111	
0.682500	0.500000	-0.164603	-0.586686	0.116394	-0.110619	0.000121	
0.687500	0.500000	-0.169101	-0.586684	0.119575	-0.110622	0.000131	
0.692500	0.500000	-0.173598	-0.586682	0.122755	-0.110624	0.000143	
0.697500	0.500000	-0.178093	-0.586679	0.125933	-0.110627	0.000156	
0.702500	0.500000	-0.182586	-0.586677	0.129111	-0.110631	0.000170	
0.707500	0.500000	-0.187077	-0.586674	0.132287	-0.110634	0.000185	
0.712500	0.500000	-0.191566	-0.586671	0.135461	-0.110638	0.000201	
0.717500	0.500000	-0.196053	-0.586667	0.138634	-0.110642	0.000219	
0.722500	0.500000	-0.200537	-0.586664	0.141805	-0.110647	0.000239	
0.727500	0.500000	-0.205019	-0.586660	0.144975	-0.110651	0.000260	
0.732500	0.500000	-0.209498	-0.586655	0.148142	-0.110657	0.000283	
0.737500	0.500000	-0.213973	-0.586650	0.151307	-0.110663	0.000308	
0.742500	0.500000	-0.218445	-0.586645	0.154469	-0.110669	0.000335	
0.747500	0.500000	-0.222913	-0.586640	0.157629	-0.110676	0.000365	
0.752500	0.500000	-0.227377	-0.586633	0.160786	-0.110684	0.000398	
0.757500	0.500000	-0.231836	-0.586627	0.163940	-0.110692	0.000433	
0.762500	0.500000	-0.236291	-0.586619	0.167091	-0.110701	0.000472	
0.767500	0.500000	-0.240740	-0.586611	0.170237	-0.110710	0.000513	
0.772500	0.500000	-0.245183	-0.586603	0.173380	-0.110721	0.000559	
0.777500	0.500000	-0.249620	-0.586593	0.176518	-0.110733	0.000609	
0.782500	0.500000	-0.254050	-0.586583	0.179651	-0.110745	0.000663	
0.787500	0.500000	-0.258473	-0.586572	0.182780	-0.110759	0.000722	
0.792500	0.500000	-0.262887	-0.586559	0.185902	-0.110774	0.000786	
0.797500	0.500000	-0.267292	-0.586546	0.189018	-0.110790	0.000856	
0.802500	0.500000	-0.271688	-0.586531	0.192128	-0.110808	0.000932	
0.807500	0.500000	-0.276073	-0.586516	0.195229	-0.110827	0.001015	
0.812500	0.500000	-0.280446	-0.586498	0.198323	-0.110848	0.001105	
0.817500	0.500000	-0.284807	-0.586480	0.201409	-0.110871	0.001203	
0.822500	0.500000	-0.289154	-0.586459	0.204484	-0.110896	0.001310	
0.827500	0.500000	-0.293486	-0.586437	0.207550	-0.110923	0.001427	
0.832500	0.500000	-0.297802	-0.586413	0.210603	-0.110952	0.001554	
0.837500	0.500000	-0.302101	-0.586387	0.213645	-0.110984	0.001692	
0.842500	0.500000	-0.306380	-0.586358	0.216673	-0.111019	0.001842	
0.847500	0.500000	-0.310638	-0.586327	0.219687	-0.111057	0.002006	
0.852500	0.500000	-0.314873	-0.586293	0.222685	-0.111099	0.002184	
0.857500	0.500000	-0.319083	-0.586256	0.225665	-0.111144	0.002378	
0.862500	0.500000	-0.323267	-0.586215	0.228626	-0.111193	0.002590	
0.867500	0.500000	-0.327421	-0.586171	0.231567	-0.111246	0.002820	
0.872500	0.500000	-0.331542	-0.586124	0.234486	-0.111305	0.003071	
0.877500	0.500000	-0.335629	-0.586072	0.237380	-0.111368	0.003344	
0.882500	0.500000	-0.339678	-0.586015	0.240248	-0.111437	0.003641	
0.887500	0.500000	-0.343685	-0.585953	0.243087	-0.111512	0.003965	
0.892500	0.500000	-0.347647	-0.585886	0.245894	-0.111594	0.004317	
0.897500	0.500000	-0.351560	-0.585813	0.248668	-0.111684	0.004701	
0.902500	0.500000	-0.355420	-0.585733	0.251404	-0.111781	0.005119	
0.907500	0.500000	-0.359221	-0.585646	0.254099	-0.111886	0.005574	
0.912500	0.500000	-0.362959	-0.585552	0.256750	-0.112002	0.006070	
0.917500	0.500000	-0.366628	-0.585449	0.259353	-0.112127	0.006609	
0.922500	0.500000	-0.370221	-0.585337	0.261904	-0.112263	0.007197	
0.927500	0.500000	-0.373733	-0.585215	0.264397	-0.112412	0.007837	
0.932500	0.500000	-0.377155	-0.585082	0.266829	-0.112574	0.008533	
0.937500	0.500000	-0.380480	-0.584937	0.269193	-0.112750	0.009292	
0.942500	0.500000	-0.383700	-0.584780	0.271483	-0.112942	0.010118	
0.947500	0.500000	-0.386804	-0.584608	0.273693	-0.113151	0.011018	
0.952500	0.500000	-0.389783	-0.584422	0.275815	-0.113379	0.011997	
0.957500	0.500000	-0.392626	-0.584218	0.277842	-0.113627	0.013064	
0.962500	0.500000	-0.395319	-0.583997	0.279766	-0.113897	0.014225	
0.967500	0.500000	-0.397851	-0.583755	0.281577	-0.114191	0.015490	
0.972500	0.500000	-0.400205	-0.583492	0.283266	-0.114511	0.016866	
0.977500	0.500000	-0.402367	-0.583203	0.284822	-0.114861	0.018364	
0.982500	0.500000	-0.404315	-0.582883	0.286234	-0.115244	0.019991	
0.987500	0.500000	-0.406025	-0.582521	0.287495	-0.115668	0.021753	
0.992500	0.500000	-0.407456	-0.582086	0.288602	-0.116148	0.023643	
0.997500	0.500000	-0.408528	-0.581497	0.289575	-0.116725	0.025622	
