0.192500	0.500000	0.273679	-0.587492	-0.193556	-0.110430	-0.001748	0.000007	0.002012	0.002786	0.000123	-0.003059	-0.002328	
0.197500	0.500000	0.269305	-0.587511	-0.190460	-0.110407	-0.001671	0.000020	0.001941	0.002741	0.000141	-0.003020	-0.002298	
0.202500	0.500000	0.264924	-0.587528	-0.187360	-0.110387	-0.001599	0.000033	0.001875	0.002696	0.000156	-0.002983	-0.002265	
0.207500	0.500000	0.260536	-0.587544	-0.184255	-0.110367	-0.001530	0.000046	0.001812	0.002652	0.000168	-0.002946	-0.002231	
0.212500	0.500000	0.256143	-0.587559	-0.181146	-0.110350	-0.001465	0.000060	0.001751	0.002609	0.000179	-0.002910	-0.002195	
0.217500	0.500000	0.251744	-0.587572	-0.178034	-0.110333	-0.001404	0.000073	0.001694	0.002567	0.000187	-0.002875	-0.002158	
0.222500	0.500000	0.247340	-0.587585	-0.174918	-0.110318	-0.001346	0.000087	0.001639	0.002525	0.000194	-0.002840	-0.002120	
0.227500	0.500000	0.242931	-0.587597	-0.171799	-0.110304	-0.001290	0.000100	0.001587	0.002485	0.000200	-0.002806	-0.002081	
0.232500	0.500000	0.238518	-0.587607	-0.168677	-0.110291	-0.001238	0.000114	0.001537	0.002445	0.000204	-0.002773	-0.002041	
0.237500	0.500000	0.234101	-0.587617	-0.165552	-0.110279	-0.001188	0.000127	0.001489	0.002406	0.000207	-0.002741	-0.002001	
0.242500	0.500000	0.229680	-0.587627	-0.162425	-0.110267	-0.001141	0.000140	0.001443	0.002367	0.000208	-0.002709	-0.001960	
0.247500	0.500000	0.225256	-0.587635	-0.159295	-0.110257	-0.001095	0.000154	0.001398	0.002330	0.000209	-0.002678	-0.001919	
0.252500	0.500000	0.220828	-0.587644	-0.156163	-0.110247	-0.001052	0.000167	0.001355	0.002293	0.000209	-0.002648	-0.001878	
0.257500	0.500000	0.216398	-0.587651	-0.153029	-0.110238	-0.001011	0.000179	0.001314	0.002258	0.000209	-0.002618	-0.001836	
0.262500	0.500000	0.211964	-0.587658	-0.149894	-0.110230	-0.000972	0.000192	0.001274	0.002223	0.000207	-0.002589	-0.001794	
0.267500	0.500000	0.207528	-0.587665	-0.146756	-0.110222	-0.000934	0.000204	0.001235	0.002189	0.000205	-0.002561	-0.001752	
0.272500	0.500000	0.203090	-0.587671	-0.143617	-0.110214	-0.000898	0.000216	0.001197	0.002156	0.000203	-0.002534	-0.001710	
0.277500	0.500000	0.198649	-0.587676	-0.140476	-0.110207	-0.000863	0.000228	0.001161	0.002124	0.000200	-0.002507	-0.001668	
0.282500	0.500000	0.194207	-0.587682	-0.137334	-0.110201	-0.000829	0.000240	0.001125	0.002092	0.000197	-0.002481	-0.001626	
0.287500	0.500000	0.189762	-0.587687	-0.134191	-0.110195	-0.000797	0.000251	0.001091	0.002062	0.000193	-0.002456	-0.001584	
0.292500	0.500000	0.185315	-0.587691	-0.131046	-0.110189	-0.000767	0.000262	0.001057	0.002032	0.000189	-0.002431	-0.001542	
0.297500	0.500000	0.180867	-0.587696	-0.127900	-0.110184	-0.000737	0.000273	0.001024	0.002003	0.000185	-0.002407	-0.001501	
0.302500	0.500000	0.176417	-0.587700	-0.124753	-0.110179	-0.000708	0.000283	0.000992	0.001975	0.000181	-0.002384	-0.001459	
0.307500	0.500000	0.171966	-0.587704	-0.121605	-0.110174	-0.000680	0.000294	0.000961	0.001948	0.000176	-0.002362	-0.001418	
0.312500	0.500000	0.167513	-0.587707	-0.118456	-0.110170	-0.000654	0.000304	0.000930	0.001921	0.000172	-0.002340	-0.001377	
0.317500	0.500000	0.163058	-0.587711	-0.115306	-0.110166	-0.000628	0.000313	0.000900	0.001896	0.000167	-0.002318	-0.001336	
0.322500	0.500000	0.158603	-0.587714	-0.112155	-0.110162	-0.000603	0.000323	0.000870	0.001871	0.000162	-0.002298	-0.001296	
0.327500	0.500000	0.154146	-0.587717	-0.109003	-0.110158	-0.000579	0.000332	0.000841	0.001847	0.000157	-0.002278	-0.001255	
0.332500	0.500000	0.149688	-0.587720	-0.105850	-0.110155	-0.000555	0.000340	0.000812	0.001824	0.000152	-0.002259	-0.001215	
