0.001149	0.250000	-0.999974	
0.003448	0.250000	-0.999896	
0.005747	0.250000	-0.999765	
0.008046	0.250000	-0.999583	
0.010345	0.250000	-0.999348	
0.012644	0.250000	-0.999061	
0.014943	0.250000	-0.998722	
0.017241	0.250000	-0.998331	
0.019540	0.250000	-0.997888	
0.021839	0.250000	-0.997393	
0.024138	0.250000	-0.996846	
0.026437	0.250000	-0.996247	
0.028736	0.250000	-0.995596	
0.031034	0.250000	-0.994893	
0.033333	0.250000	-0.994138	
0.035632	0.250000	-0.993331	
0.037931	0.250000	-0.992473	
0.040230	0.250000	-0.991562	
0.042529	0.250000	-0.990600	
0.044828	0.250000	-0.989587	
0.047126	0.250000	-0.988521	
0.049425	0.250000	-0.987404	
0.051724	0.250000	-0.986236	
0.054023	0.250000	-0.985016	
0.056322	0.250000	-0.983745	
0.058621	0.250000	-0.982422	
0.060920	0.250000	-0.981049	
0.063218	0.250000	-0.979624	
0.065517	0.250000	-0.978148	
0.067816	0.250000	-0.976621	
0.070115	0.250000	-0.975043	
0.072414	0.250000	-0.973414	
0.074713	0.250000	-0.971734	
0.077011	0.250000	-0.970004	
0.079310	0.250000	-0.968223	
0.081609	0.250000	-0.966392	
0.083908	0.250000	-0.964510	
0.086207	0.250000	-0.962578	
0.088506	0.250000	-0.960595	
0.090805	0.250000	-0.958563	
0.093103	0.250000	-0.956481	
0.095402	0.250000	-0.954348	
0.097701	0.250000	-0.952166	
0.100000	0.250000	-0.949934	
0.102299	0.250000	-0.947653	
0.104598	0.250000	-0.945322	
0.106897	0.250000	-0.942942	
0.109195	0.250000	-0.940513	
0.111494	0.250000	-0.938035	
0.113793	0.250000	-0.935508	
0.116092	0.250000	-0.932932	
0.118391	0.250000	-0.930307	
0.120690	0.250000	-0.927634	
0.122989	0.250000	-0.924913	
0.125287	0.250000	-0.922143	
0.127586	0.250000	-0.919325	
0.129885	0.250000	-0.916459	
0.132184	0.250000	-0.913545	
0.134483	0.250000	-0.910584	
0.136782	0.250000	-0.907575	
0.139080	0.250000	-0.904519	
0.141379	0.250000	-0.901416	
0.143678	0.250000	-0.898266	
0.145977	0.250000	-0.895069	
0.148276	0.250000	-0.891825	
0.150575	0.250000	-0.888534	
0.152874	0.250000	-0.885198	
0.155172	0.250000	-0.881815	
0.157471	0.250000	-0.878386	
0.159770	0.250000	-0.874911	
0.162069	0.250000	-0.871391	
0.164368	0.250000	-0.867825	
0.166667	0.250000	-0.864214	
0.168966	0.250000	-0.860558	
0.171264	0.250000	-0.856857	
0.173563	0.250000	-0.853112	
0.175862	0.250000	-0.849321	
0.178161	0.250000	-0.845487	
0.180460	0.250000	-0.841608	
0.182759	0.250000	-0.837686	
0.185057	0.250000	-0.833720	
0.187356	0.250000	-0.829710	
0.189655	0.250000	-0.825657	
0.191954	0.250000	-0.821561	
