0.005000	0.250000	0.703771	-0.009744	-0.000000	-0.501025	0.000000	-0.531017	-0.531017	-0.170680	0.000000	-0.121128	-0.121128	0.000000	0.000000	
0.015000	0.250000	0.694096	-0.012842	-0.000000	-0.492539	0.000000	-0.521362	-0.521362	-0.168755	0.000000	-0.118138	-0.118138	0.000000	0.000000	
0.025000	0.250000	0.682409	-0.014440	-0.000000	-0.483444	0.000000	-0.510548	-0.510548	-0.168244	0.000000	-0.116501	-0.116501	0.000000	0.000000	
0.035000	0.250000	0.669679	-0.015281	-0.000000	-0.474022	0.000000	-0.499340	-0.499340	-0.168410	0.000000	-0.115412	-0.115412	0.000000	0.000000	
0.045000	0.250000	0.656393	-0.015738	-0.000000	-0.464415	0.000000	-0.488025	-0.488025	-0.168884	0.000000	-0.114564	-0.114564	0.000000	0.000000	
0.055000	0.250000	0.642800	-0.016000	-0.000000	-0.454694	0.000000	-0.476709	-0.476709	-0.169487	0.000000	-0.113835	-0.113835	0.000000	0.000000	
0.065000	0.250000	0.629025	-0.016162	-0.000000	-0.444898	0.000000	-0.465429	-0.465429	-0.170130	0.000000	-0.113181	-0.113181	0.000000	0.000000	
0.075000	0.250000	0.615133	-0.016272	-0.000000	-0.435045	0.000000	-0.454198	-0.454198	-0.170770	0.000000	-0.112579	-0.112579	0.000000	0.000000	
0.085000	0.250000	0.601160	-0.016354	-0.000000	-0.425148	0.000000	-0.443016	-0.443016	-0.171388	0.000000	-0.112021	-0.112021	0.000000	0.000000	
0.095000	0.250000	0.587123	-0.016421	-0.000000	-0.415213	0.000000	-0.431884	-0.431884	-0.171973	0.000000	-0.111503	-0.111503	0.000000	0.000000	
0.105000	0.250000	0.573034	-0.016478	-0.000000	-0.405244	0.000000	-0.420798	-0.420798	-0.172525	0.000000	-0.111019	-0.111019	0.000000	0.000000	
0.115000	0.250000	0.558899	-0.016528	-0.000000	-0.395245	0.000000	-0.409756	-0.409756	-0.173042	0.000000	-0.110568	-0.110568	0.000000	0.000000	
0.125000	0.250000	0.544723	-0.016574	-0.000000	-0.385218	0.000000	-0.398755	-0.398755	-0.173526	0.000000	-0.110148	-0.110148	0.000000	0.000000	
0.135000	0.250000	0.530510	-0.016616	-0.000000	-0.375165	0.000000	-0.387792	-0.387792	-0.173978	0.000000	-0.109755	-0.109755	0.000000	0.000000	
0.145000	0.250000	0.516263	-0.016655	-0.000000	-0.365088	0.000000	-0.376866	-0.376866	-0.174400	0.000000	-0.109390	-0.109390	0.000000	0.000000	
0.155000	0.250000	0.501984	-0.016691	-0.000000	-0.354989	0.000000	-0.365972	-0.365972	-0.174794	0.000000	-0.109048	-0.109048	0.000000	0.000000	
0.165000	0.250000	0.487675	-0.016724	-0.000000	-0.344869	0.000000	-0.355110	-0.355110	-0.175161	0.000000	-0.108730	-0.108730	0.000000	0.000000	
0.175000	0.250000	0.473338	-0.016756	-0.000000	-0.334729	0.000000	-0.344276	-0.344276	-0.175503	0.000000	-0.108434	-0.108434	0.000000	0.000000	
0.185000	0.250000	0.458976	-0.016785	-0.000000	-0.324572	0.000000	-0.333470	-0.333470	-0.175822	0.000000	-0.108157	-0.108157	0.000000	0.000000	
